# File: Subject25Saccades.txt
# Created: Monday, March 27, 2017,3:24:04 PM
# with: OGAMA Version: 5.0.5614
# Contents: GazeFixations table.
# Applies to Projekt:capstone experiments
#
SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
ActuallyIanWiese	0	0	1	26912	15888	291.9543	0.01837578	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	2	43099	10592	447.5587	0.04225441	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	3	54690	100	97.68986	0.9768986	0	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	4	54991	10357	419.1679	0.04047194	-1	Slide0		0	GreenDot	nowhere	
ActuallyIanWiese	0	0	5	65915	12889	519.9725	0.04034235	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	6	79437	7094	351.4324	0.04953939	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	7	86699	1497	113.3852	0.07574163	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	8	88530	1166	335.9403	0.2881134	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	9	89995	8028	246.2448	0.03067325	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	10	98922	4297	301.8086	0.07023706	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	11	106116	4830	710.7364	0.1471504	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	12	111113	133	97.99388	0.7367961	0	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	13	111779	134	154.2712	1.151277	0	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	14	112244	101	300.2022	2.972299	0	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	15	112611	1932	116.5916	0.06034761	-1	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	0	0	16	114875	101	64.20353	0.6356785	0	Slide0		0	nowhere	nowhere	
ActuallyIanWiese	1	1	1	8261	4530	220.7352	0.04872743	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	2	13056	102	33.00901	0.3236178	0	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	3	13291	132	56.4889	0.4279462	0	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	4	13724	17819	213.6483	0.01198992	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	5	31676	134	37.56781	0.2803568	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	6	32076	1232	167.5448	0.1359941	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	7	33509	2730	503.5312	0.1844437	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	8	36439	18984	488.2132	0.02571709	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	9	56823	13923	456.2305	0.03276812	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	10	71012	3831	864.4384	0.225643	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	11	75142	12924	647.6503	0.05011221	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	12	88799	766	101.8165	0.1329197	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	13	89997	17386	317.7307	0.01827509	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	14	108650	200	181.8878	0.9094391	0	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	15	109582	3364	371.86	0.110541	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	16	113279	18919	767.6235	0.04057421	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	17	132331	21650	501.2565	0.02315272	-1	Slide1		0	nowhere	nowhere	
ActuallyIanWiese	1	1	18	154314	133	252.6169	1.899375	0	Slide1		0	nowhere	nowhere	
